Report Date,Sales,Raw Material Cost,Change in Inventory,Power and Fuel,Other Mfr. Exp,Employee Cost,Selling and admin,Other Expenses,Other Income,Depreciation,Interest,Profit before tax,Tax,Net profit,Dividend Amount,Company,Equity Share Capital,Reserves,Borrowings,Other Liabilities,Total,Total,Net Block,Capital Work in Progress,Investments,Other Assets,Total,Total,Receivables,Inventory,Cash & Bank,No. of Equity Shares,New Bonus Shares,Face value,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow,PRICE:
2015-03-31 00:00:00,449506.76,389529.56,-9854.11,6543.6,19480.72,7662.49,9035.93,-3174.58,5859.59,5219.01,4201.16,7014.35,2142.57,4912.02,1602.45,INDIAN OIL CORPORATION LTD,2427.95,66404.32,64892.9,100157.92,233883.09,233883.09,72843.98,40378.07,16068.68,104592.36,233883.09,233883.09,7648.35,50105.11,1224.89,2427952482.0,,10.0,46092.12,-10215.23,-38282.66,-2405.77,92.17
2016-03-31 00:00:00,346044.74,281445.34,-3578.2,4967.59,16506.74,7501.8,5194.97,4811.94,5219.2,5698.39,3487.21,18071.76,5658.44,12022.45,3317.54,INDIAN OIL CORPORATION LTD,2369.67,87609.94,58551.5,83184.13,231715.24,231715.24,95760.58,26218.99,31184.79,78550.88,231715.24,231715.24,7684.5,42416.53,1050.36,2427952482.0,,10.0,25624.23,-13610.44,-11889.71,124.08,98.4
2017-03-31 00:00:00,355379.0,290251.45,15092.13,4283.71,18258.85,10262.76,4069.69,9195.58,4355.72,6805.92,3743.09,27955.8,7570.4,19849.49,9004.75,INDIAN OIL CORPORATION LTD,4739.34,97356.76,63270.62,108351.95,273718.67,273718.67,112030.69,16778.4,43687.24,101222.34,273718.67,273718.67,9017.41,65881.69,409.75,4855904964.0,,10.0,28216.12,-17684.41,-10937.06,-405.35,193.53
2018-03-31 00:00:00,421491.82,335384.05,-1462.35,5184.8,20290.84,10680.7,5271.23,1559.89,4331.03,7663.54,3875.23,34450.22,11823.87,22189.45,19905.25,INDIAN OIL CORPORATION LTD,9478.69,104395.13,65650.26,116335.88,295859.96,295859.96,119937.01,19130.38,44806.05,111986.52,295859.96,295859.96,10696.48,70752.16,496.31,9711809928.0,4855904964.0,10.0,29115.29,-17118.7,-12007.36,-10.77,176.6
2019-03-31 00:00:00,528157.5,445642.35,3545.59,6742.21,22257.57,11596.28,5986.0,4216.98,4097.06,8506.45,4925.41,25926.9,8653.05,17376.7,8492.46,INDIAN OIL CORPORATION LTD,9181.04,103288.2,96765.04,126128.23,335362.51,335362.51,127223.21,28280.74,44112.25,135746.31,335362.51,335362.51,15807.53,77332.17,1060.97,9414158922.0,,10.0,12746.52,-22568.61,10436.45,614.36,162.85
2020-03-31 00:00:00,483763.03,420543.85,5414.35,5647.81,24939.61,9336.93,5258.33,7397.58,-7164.93,10273.39,5791.96,-7177.01,-5300.69,-893.14,3901.94,INDIAN OIL CORPORATION LTD,9181.04,86216.87,129790.33,104773.47,329961.71,329961.71,141593.9,32844.84,35570.87,119952.1,329961.71,329961.71,13259.48,67235.64,2295.98,9414158922.0,,10.0,7146.25,-29100.76,22456.03,501.52,81.65
2021-03-31 00:00:00,363949.67,281640.5,6181.61,4796.61,23585.96,11308.78,5058.93,3811.83,4696.27,10941.45,2932.76,30750.73,8988.51,21638.21,11017.25,INDIAN OIL CORPORATION LTD,9181.04,102657.01,116653.1,126653.94,355145.09,355145.09,151286.93,36290.54,44716.82,122850.8,355145.09,355145.09,13800.28,83656.63,2474.73,9414158922.0,,10.0,49861.73,-24244.89,-26270.21,-653.37,91.85
2017-03-31 00:00:00,18580.5,123.83,0.29,6341.51,6587.56,2048.39,1201.51,59.36,789.07,457.25,406.15,2144.3,485.15,1659.15,1229.0,INTERGLOBE AVIATION LTD,361.47,3411.83,2596.17,8840.26,15209.73,15209.73,3793.84,25.19,3713.43,7677.27,15209.73,15209.73,158.7,163.15,4632.55,361468363.0,,10.0,3782.07,-3033.11,-1401.21,-652.25,1051.4
2018-03-31 00:00:00,23020.89,123.88,-1.27,7760.14,8177.6,2456.23,1321.05,150.94,946.81,436.88,413.09,3126.62,884.3,2242.32,230.65,INTERGLOBE AVIATION LTD,384.41,6687.07,2254.3,11803.51,21129.29,21129.29,4578.81,32.49,6343.93,10174.06,21129.29,21129.29,226.32,183.23,6580.69,384406838.0,,10.0,3903.08,-4151.44,765.96,517.6,1290.45
2019-03-31 00:00:00,28496.77,139.8,0.66,11942.79,10945.71,3211.44,1858.12,548.49,1324.52,759.58,563.4,-147.38,-304.63,157.25,192.2,INTERGLOBE AVIATION LTD,384.41,6555.52,2429.17,15656.78,25025.88,25025.88,5662.04,23.63,6516.59,12823.62,25025.88,25025.88,362.47,211.44,8622.0,384406838.0,,10.0,3175.54,-2525.68,-592.16,57.7,1428.15
2020-03-31 00:00:00,35756.0,180.91,3.05,12453.79,10496.59,4711.43,2196.73,1630.06,1530.58,3973.93,1901.86,-255.67,-21.99,-233.68,,INTERGLOBE AVIATION LTD,384.8,5487.27,22719.17,13509.84,42101.08,42101.08,16779.3,140.24,9499.24,15682.3,42101.08,42101.08,259.42,286.13,10872.43,384796279.0,,10.0,6971.78,-4573.65,-2407.48,-9.35,1066.15
2021-03-31 00:00:00,14640.63,54.32,-1.16,3831.28,6878.78,3297.49,968.92,-405.58,1036.96,4699.45,2169.84,-5818.07,-11.65,-5806.43,,INTERGLOBE AVIATION LTD,384.91,-279.93,29859.65,13086.52,43051.15,43051.15,18816.63,71.77,7339.49,16823.26,43051.15,43051.15,218.98,316.42,11227.67,384910000.0,,10.0,-1614.15,3179.31,-1775.34,-210.18,1631.95
2012-03-31 00:00:00,46600.68,26306.13,1357.58,3391.72,3748.18,8038.03,2318.51,-2012.99,1884.11,1685.95,1084.71,5282.13,1688.77,3593.5,826.11,STEEL AUTHORITY OF INDIA LTD,4130.53,36145.0,17405.17,20988.57,78669.27,78669.27,18796.29,28327.65,68.54,31476.79,78669.27,78669.27,4848.34,14061.11,6662.46,4130525289.0,,10.0,1667.7,-7670.08,-5084.13,-11086.51,94.25
2013-03-31 00:00:00,44891.46,21970.38,2019.4,3775.22,4224.05,8756.22,2953.66,321.68,923.35,1526.61,846.08,3460.31,1131.23,2329.08,826.11,STEEL AUTHORITY OF INDIA LTD,4130.53,37510.86,22538.8,22508.62,86688.81,86688.81,18383.8,36161.11,72.53,32071.37,86688.81,86688.81,4550.55,16350.41,4177.21,4130525300.0,,10.0,2822.94,-8316.71,3008.54,-2485.23,62.55
2014-03-31 00:00:00,46803.54,19970.55,-897.35,3834.67,4747.24,9708.24,2859.8,628.47,2071.47,1835.76,1047.14,3345.79,693.45,2652.14,834.37,STEEL AUTHORITY OF INDIA LTD,4130.53,39150.84,26020.45,24770.37,94072.19,94072.19,28174.97,33958.5,91.39,31847.33,94072.19,94072.19,5491.45,15559.06,3142.47,4130525300.0,,10.0,6312.75,-7488.5,1017.34,-158.41,71.4
2015-03-31 00:00:00,46032.15,19364.97,1368.7,4491.56,5275.49,9899.61,3265.97,288.44,892.22,1907.14,1555.18,2244.71,305.82,2035.32,826.11,STEEL AUTHORITY OF INDIA LTD,4130.53,39609.67,32146.27,26962.84,102849.31,102849.31,39011.03,29327.8,60.53,34449.95,102849.31,102849.31,3250.14,18251.43,2635.92,4130525289.0,,10.0,2579.08,-6291.71,3775.21,62.58,67.4
2016-03-31 00:00:00,38793.04,17183.0,-540.45,5459.95,4563.14,9728.72,3404.24,748.01,425.13,2404.42,2300.45,-7114.21,-2937.71,-4176.5,,STEEL AUTHORITY OF INDIA LTD,4130.53,36020.9,35141.4,26233.68,101526.51,101526.51,45941.96,24927.22,2279.92,28377.41,101526.51,101526.51,3151.42,14932.46,345.55,4130525289.0,,10.0,4042.75,-4805.36,742.73,-19.88,43.1
2017-03-31 00:00:00,44209.65,21161.45,-117.34,5371.01,4615.55,9180.52,3125.08,523.44,378.49,2681.62,2527.82,-4715.69,-1959.52,-2756.17,,STEEL AUTHORITY OF INDIA LTD,4130.53,32911.73,41395.65,29405.49,107843.4,107843.4,50300.27,23275.39,2475.46,31792.28,107843.4,107843.4,2934.69,15964.25,378.83,4130525289.0,,10.0,2160.1,-5466.77,3302.13,-4.54,61.3
2018-03-31 00:00:00,57496.26,30514.01,-1138.82,5931.71,955.71,9120.07,4518.83,608.7,653.68,3065.97,2822.75,-526.63,-245.23,-281.4,,STEEL AUTHORITY OF INDIA LTD,4130.53,32816.12,45408.72,33338.69,115694.06,115694.06,58625.43,18395.43,2628.86,36044.34,115694.06,115694.06,3870.99,17277.39,345.55,4130525289.0,,10.0,6163.54,-6479.6,269.42,-46.64,70.2
2019-03-31 00:00:00,66973.49,32402.97,2716.16,6189.45,5563.95,8949.82,5755.43,1021.25,282.72,3385.34,3154.92,3549.24,1200.53,2348.71,206.53,STEEL AUTHORITY OF INDIA LTD,4130.53,35515.62,45170.04,33385.22,118201.41,118201.41,61374.5,16013.61,2974.83,37838.47,118201.41,118201.41,4497.48,19759.44,287.69,4130525289.0,,10.0,7215.15,-3694.49,-3549.08,-28.42,53.75
2020-03-31 00:00:00,61664.12,29371.73,5577.63,6340.73,6068.44,8797.32,5215.08,1183.3,278.92,3755.73,3486.76,3301.58,1180.87,2120.71,,STEEL AUTHORITY OF INDIA LTD,4130.53,37379.7,54127.05,31560.3,127197.58,127197.58,69034.28,8753.33,3240.39,46169.58,127197.58,127197.58,8844.73,24106.21,445.02,4130525289.0,,10.0,-617.67,-4260.52,5003.15,124.96,23.05
2021-03-31 00:00:00,69113.61,23213.59,-4276.64,,,10461.05,,18423.59,1386.84,4102.78,2817.15,7205.65,3057.52,4148.13,1569.6,STEEL AUTHORITY OF INDIA LTD,4130.53,41275.69,35576.27,38263.38,119245.87,119245.87,67618.16,8880.63,3442.26,39304.82,119245.87,119245.87,7153.7,15334.17,796.35,,,10.0,23430.37,-3412.69,-19689.94,327.74,78.8
2015-03-31 00:00:00,1059.13,239.46,-0.04,13.64,404.13,175.0,39.01,35.78,82.07,20.42,,213.72,83.09,130.63,26.2,INDIAN RAILWAY CATERING & TOURISM CORPORATION LTD,20.0,424.25,,717.86,1162.11,1162.11,155.32,16.48,,990.31,1162.11,1162.11,148.98,9.54,354.08,20000000.0,,10.0,68.7,-45.84,-16.85,6.02,
2016-03-31 00:00:00,1366.78,230.3,-2.53,14.38,688.55,164.64,48.31,27.7,138.95,20.54,0.12,308.66,120.03,188.63,75.4,INDIAN RAILWAY CATERING & TOURISM CORPORATION LTD,20.0,522.07,,894.98,1437.05,1437.05,158.61,14.19,,1264.25,1437.05,1437.05,162.11,8.26,617.88,20000000.0,,10.0,287.65,7.1,-31.45,263.3,
2017-03-31 00:00:00,1519.65,210.86,-0.63,10.19,730.22,163.88,83.17,7.15,66.55,22.41,2.62,355.07,125.99,229.08,112.96,INDIAN RAILWAY CATERING & TOURISM CORPORATION LTD,40.0,746.56,,1039.89,1826.45,1826.45,170.4,16.83,,1639.22,1826.45,1826.45,289.4,6.58,852.96,40000000.0,20000000.0,10.0,338.24,93.57,-135.95,295.86,
2018-03-31 00:00:00,1466.09,252.82,0.4,10.94,619.86,192.27,106.71,10.3,98.69,23.66,2.99,345.63,125.02,220.62,47.2,INDIAN RAILWAY CATERING & TOURISM CORPORATION LTD,40.0,914.53,,1364.58,2319.11,2319.11,189.82,7.65,,2121.64,2319.11,2319.11,550.92,7.41,833.87,40000000.0,,10.0,23.63,40.21,-56.79,7.04,
2019-03-31 00:00:00,1870.0,124.26,0.15,14.4,818.07,195.21,276.27,58.58,126.19,28.64,2.35,478.56,169.99,308.56,302.37,INDIAN RAILWAY CATERING & TOURISM CORPORATION LTD,160.0,911.02,,1523.22,2594.24,2594.24,182.25,40.38,,2371.61,2594.24,2594.24,587.45,7.89,1140.04,160000000.0,120000000.0,10.0,499.04,-352.73,-179.4,-33.09,
2020-03-31 00:00:00,2264.31,138.7,0.7,14.4,856.26,244.22,296.43,12.33,76.88,40.21,9.76,729.58,216.48,513.11,200.0,INDIAN RAILWAY CATERING & TOURISM CORPORATION LTD,160.0,1153.82,,1927.67,3241.49,3241.49,284.69,16.21,,2940.59,3241.49,3241.49,777.93,9.76,1296.43,160000000.0,,10.0,409.07,8.44,-280.19,137.32,982.55
2021-03-31 00:00:00,783.05,45.48,-2.42,5.6,197.48,206.67,91.54,43.54,125.0,46.28,8.15,260.89,70.99,189.9,80.0,INDIAN RAILWAY CATERING & TOURISM CORPORATION LTD,160.0,1306.95,,1699.09,3166.04,3166.04,309.96,24.3,,2831.78,3166.04,3166.04,540.05,6.54,1460.5,160000000.0,,10.0,247.27,-452.88,-46.76,-252.37,1757.0
2012-03-31 00:00:00,2208.56,1956.77,72.81,22.58,56.56,45.31,217.25,-154.82,14.5,37.47,26.02,88.73,28.33,60.41,,AVENUE SUPERMARTS LTD,533.54,148.15,380.68,128.5,1190.87,1190.87,779.07,84.94,22.68,304.18,1190.87,1190.87,5.63,195.74,47.92,533539300.0,,10.0,65.36,-128.92,93.49,29.94,
2013-03-31 00:00:00,3340.85,2937.93,80.49,34.84,84.3,68.67,306.1,-225.15,14.86,45.79,42.59,141.13,47.28,93.86,,AVENUE SUPERMARTS LTD,544.06,245.48,526.06,176.47,1492.07,1492.07,924.67,118.11,15.96,433.33,1492.07,1492.07,13.29,276.23,61.62,544058845.0,,10.0,127.09,-230.89,117.54,13.74,
2014-03-31 00:00:00,4686.48,4086.53,102.1,45.31,123.53,87.34,420.11,-315.52,16.27,57.01,55.68,244.86,83.48,161.37,,AVENUE SUPERMARTS LTD,546.75,408.82,640.82,211.26,1807.65,1807.65,1171.69,88.78,15.54,531.64,1807.65,1807.65,9.54,378.33,55.41,546752880.0,,10.0,198.14,-270.17,65.23,-6.8,
2015-03-31 00:00:00,6439.43,5648.47,161.28,59.33,155.35,134.06,582.8,-435.56,20.27,81.54,72.36,322.63,110.92,211.67,,AVENUE SUPERMARTS LTD,561.54,637.65,904.26,251.36,2354.81,2354.81,1528.08,98.12,15.23,713.38,2354.81,2354.81,7.07,539.61,38.04,561542680.0,,10.0,222.02,-473.88,234.45,-17.41,
2016-03-31 00:00:00,8583.76,7435.62,132.08,79.24,241.36,149.04,647.37,-501.25,17.02,98.43,91.34,491.71,171.47,320.24,,AVENUE SUPERMARTS LTD,561.54,958.9,1192.34,388.78,3101.56,3101.56,2093.52,81.69,29.33,897.02,3101.56,3101.56,8.42,671.69,35.1,561542680.0,,10.0,433.47,-632.89,196.44,-2.98,
2017-03-31 00:00:00,11897.7,10357.25,276.22,99.41,332.9,192.67,71.24,151.27,27.7,127.82,121.98,747.08,268.28,478.75,,AVENUE SUPERMARTS LTD,624.08,3217.7,1497.32,480.18,5819.28,5819.28,2577.75,152.89,25.69,3062.95,5819.28,5819.28,21.0,947.9,1884.29,624084486.0,,10.0,455.28,-2481.61,2025.26,-1.07,637.85
2018-03-31 00:00:00,15033.2,12846.95,211.31,121.26,373.72,283.14,96.0,170.58,87.75,159.0,59.54,1222.07,415.79,806.26,,AVENUE SUPERMARTS LTD,624.08,4044.97,439.25,539.92,5648.22,5648.22,3399.97,147.07,68.18,2033.0,5648.22,5648.22,33.52,1163.45,560.18,624084486.0,,10.0,729.99,463.55,-1159.06,34.48,1324.8
2019-03-31 00:00:00,20004.52,17445.49,444.65,152.8,499.72,356.17,135.84,225.84,48.33,212.49,47.21,1421.94,519.48,902.54,,AVENUE SUPERMARTS LTD,624.08,4963.37,700.15,717.9,7005.5,7005.5,4400.37,376.84,16.53,2211.76,7005.5,7005.5,64.37,1608.65,219.07,624084486.0,,10.0,806.84,-958.37,208.98,57.45,1471.1
2020-03-31 00:00:00,24870.2,21441.68,338.75,188.24,645.96,457.14,119.23,228.39,59.99,374.41,69.12,1744.77,443.79,1301.08,,AVENUE SUPERMARTS LTD,647.77,10431.97,333.19,663.23,12076.16,12076.16,5948.03,364.4,14.68,5749.05,12076.16,12076.16,19.55,1947.4,107.88,647774691.0,,10.0,1280.14,-4656.56,3357.42,-19.0,2187.5
2021-03-31 00:00:00,24143.06,20855.56,300.88,174.2,746.43,537.58,108.69,276.65,194.43,414.16,41.65,1483.45,384.02,1099.49,,AVENUE SUPERMARTS LTD,647.77,11535.94,392.71,1078.63,13655.05,13655.05,7008.8,1019.59,2.95,5623.71,13655.05,13655.05,43.58,2248.28,1445.58,647774691.0,,10.0,1375.14,-1110.0,-179.5,85.64,2859.05
2012-03-31 00:00:00,2158.87,963.89,36.65,65.82,84.21,446.97,549.85,85.71,466.57,129.29,215.46,120.89,5.63,111.5,301.96,PIRAMAL ENTERPRISES LTD,34.51,11207.52,2046.68,1408.27,14696.98,14696.98,1827.78,260.77,6964.08,5644.35,14696.98,14696.98,436.65,465.6,57.82,172563100.0,,2.0,-684.78,-1581.29,640.17,-1625.9,460.88
2013-03-31 00:00:00,3520.19,1214.91,101.34,82.12,150.37,796.97,871.48,71.68,157.85,209.56,575.01,-192.72,24.76,-227.29,301.96,PIRAMAL ENTERPRISES LTD,34.51,10689.05,7688.13,1831.84,20243.53,20243.53,5709.41,371.96,7876.76,6285.4,20243.53,20243.53,597.57,541.82,287.52,172563100.0,,2.0,-1570.46,-1494.55,3280.68,215.67,597.65
2014-03-31 00:00:00,4502.74,1221.06,26.04,89.35,199.28,1137.16,1079.42,154.86,214.06,246.9,1049.58,-434.77,62.75,-501.41,905.89,PIRAMAL ENTERPRISES LTD,34.51,9286.55,9551.9,2622.3,21495.26,21495.26,6191.0,491.07,9445.78,5367.41,21495.26,21495.26,719.77,652.3,333.6,172563100.0,,2.0,-1604.43,1535.12,125.84,56.53,536.26
2015-03-31 00:00:00,5122.61,1331.42,17.02,92.15,219.48,1299.08,1177.18,130.31,2945.81,289.87,510.6,3035.35,344.96,2849.95,345.1,PIRAMAL ENTERPRISES LTD,34.51,11701.42,7306.1,1891.12,20933.15,20933.15,7065.23,277.14,7767.89,5822.89,20933.15,20933.15,831.73,674.94,460.08,172563100.0,,2.0,-2206.85,6193.31,-3864.63,121.83,851.51
2016-03-31 00:00:00,6341.51,1370.61,64.67,98.73,222.22,1685.72,1102.97,335.74,578.58,255.45,959.07,954.25,49.51,904.74,301.96,PIRAMAL ENTERPRISES LTD,34.51,12913.84,16278.79,1722.31,30949.45,30949.45,7525.28,355.02,16316.7,6752.45,30949.45,30949.45,970.81,723.77,365.94,172563100.0,,2.0,-6956.19,-594.49,7543.9,-6.78,1013.31
2017-03-31 00:00:00,8503.65,1390.66,-10.44,101.03,269.99,1796.63,1141.68,286.92,216.64,381.7,2030.98,1310.26,228.12,1252.33,362.36,PIRAMAL ENTERPRISES LTD,34.51,14848.06,30450.98,2875.06,48208.61,48208.61,9972.7,879.63,25180.61,12175.67,48208.61,48208.61,1107.74,723.07,1540.9,172563100.0,,2.0,-10056.65,-2376.17,13570.46,1137.64,1860.57
2018-03-31 00:00:00,10631.03,1523.84,5.49,106.48,293.03,1991.36,1168.05,393.89,259.53,477.33,2978.3,1963.77,-2876.42,5121.49,450.62,PIRAMAL ENTERPRISES LTD,36.05,22168.62,44160.8,6405.74,72771.21,72771.21,10725.53,647.18,28842.15,32556.35,72771.21,72771.21,1355.45,774.02,2467.01,180273674.0,,2.0,-15966.59,-1747.23,18650.25,936.43,2392.48
2019-03-31 00:00:00,11882.59,1506.88,-3.57,111.68,333.8,1511.15,973.31,823.2,198.09,400.52,4100.26,2316.31,852.22,1467.06,516.46,PIRAMAL ENTERPRISES LTD,36.89,23823.43,56036.71,5696.95,85593.98,85593.98,11196.97,493.72,25747.12,48156.17,85593.98,85593.98,1403.33,831.33,918.57,184446972.0,,2.0,-11611.16,-820.04,10751.82,-1679.38,2717.4
2020-03-31 00:00:00,13068.29,1850.64,173.82,124.33,343.77,1611.72,975.0,2068.98,1554.82,520.3,5320.62,1981.57,1960.43,24.03,315.77,PIRAMAL ENTERPRISES LTD,45.11,28999.13,42167.55,3688.57,74900.36,74900.36,6415.47,517.11,19442.79,48524.99,74900.36,74900.36,1324.39,1061.17,4771.12,225538356.0,,2.0,7516.34,7490.56,-13018.56,1988.34,939.5
2021-03-31 00:00:00,12809.35,2076.89,155.3,140.81,399.19,1654.98,987.27,234.17,753.84,560.88,4208.53,3455.77,2042.91,1332.34,744.32,PIRAMAL ENTERPRISES LTD,45.11,32445.5,39557.06,4848.51,76896.18,76896.18,7860.36,635.66,22029.26,46370.9,76896.18,76896.18,1544.73,1299.23,7024.72,225538356.0,,2.0,3664.54,-2766.05,2071.58,2970.07,1753.15
2012-03-31 00:00:00,13759.96,,,,12361.76,427.66,497.5,44.41,214.24,34.32,4.41,604.14,48.32,555.82,50.0,SBI LIFE INSURANCE COMPANY LTD,1000.0,1155.65,,46084.75,48240.4,48240.4,263.42,1.8,44777.62,3197.56,48240.4,48240.4,,,2303.4,1000000000.0,,10.0,6467.87,-4967.68,,1500.19,
2013-03-31 00:00:00,14869.77,,,,12545.46,466.26,1075.51,355.84,292.37,24.63,4.47,689.97,59.85,630.11,50.0,SBI LIFE INSURANCE COMPANY LTD,1000.0,1736.42,,50978.01,53714.43,53714.43,282.84,2.7,50047.3,3381.59,53714.43,53714.43,,,2153.19,1000000000.0,,10.0,1129.96,-226.75,-58.11,845.1,
2014-03-31 00:00:00,17258.12,,,,14731.64,531.7,1118.77,364.63,344.1,34.55,4.73,816.2,88.45,727.75,100.0,SBI LIFE INSURANCE COMPANY LTD,1000.0,2356.32,,57284.0,60640.32,60640.32,304.47,3.69,56274.62,4057.54,60640.32,60640.32,,,2542.29,1000000000.0,,10.0,166.44,-708.42,-58.11,-600.09,
2015-03-31 00:00:00,23299.03,,,,20514.16,589.5,1197.08,203.82,182.95,34.02,4.29,939.11,124.24,814.87,120.0,SBI LIFE INSURANCE COMPANY LTD,1000.0,3056.34,,70064.19,74120.53,74120.53,291.62,6.81,69384.78,4437.32,74120.53,74120.53,,,2523.78,1000000000.0,,10.0,2711.49,-178.24,-117.0,2416.25,
2016-03-31 00:00:00,19324.15,,,,15990.53,696.56,1517.83,198.86,128.62,37.13,4.88,1006.98,162.88,844.1,120.0,SBI LIFE INSURANCE COMPANY LTD,1000.0,3733.1,,78695.97,83429.07,83429.07,301.02,146.23,77842.69,5139.13,83429.07,83429.07,,,2616.76,1000000000.0,,10.0,5777.94,-7203.73,-143.99,-1569.78,
2017-03-31 00:00:00,30547.66,,,,26828.9,823.18,1739.21,87.94,138.72,47.56,5.19,1154.4,199.75,954.65,150.0,SBI LIFE INSURANCE COMPANY LTD,1000.0,4552.08,,96687.49,102239.57,102239.57,507.43,31.05,95830.28,5870.81,102239.57,102239.57,,,2429.84,1000000000.0,,10.0,8525.12,-9031.77,-144.43,-651.08,
2018-03-31 00:00:00,34068.38,,,,29360.81,958.58,2033.91,382.94,155.68,59.31,6.06,1422.45,272.06,1150.39,200.0,SBI LIFE INSURANCE COMPANY LTD,1000.0,5527.82,,115192.61,121720.43,121720.43,511.18,70.11,114435.87,6703.27,121720.43,121720.43,,,2644.63,1000000000.0,,10.0,10394.97,-8909.66,-221.25,1264.05,678.25
2019-03-31 00:00:00,44604.06,,,,38990.24,1237.63,1929.05,972.71,266.49,91.7,7.67,1641.55,314.76,1326.8,200.0,SBI LIFE INSURANCE COMPANY LTD,1000.0,6576.36,,139157.48,146733.84,146733.84,563.37,31.85,139324.71,6813.91,146733.84,146733.84,,,2420.63,1000000000.0,,10.0,13472.86,-13552.41,-241.06,-320.6,583.4
2020-03-31 00:00:00,43797.5,,,,38754.17,1361.92,735.05,1595.65,528.83,89.25,,1790.29,368.11,1422.18,,SBI LIFE INSURANCE COMPANY LTD,1000.03,7743.06,,156836.97,165580.06,165580.06,567.99,13.19,158813.21,6185.67,165580.06,165580.06,,,1423.23,1000026295.0,,10.0,19298.59,-16986.38,-198.48,2113.72,641.0
2021-03-31 00:00:00,81912.78,,,,77364.9,1492.2,531.58,1651.61,866.92,99.4,,1640.01,184.17,1455.85,250.02,SBI LIFE INSURANCE COMPANY LTD,1000.07,9400.37,,216430.0,226830.44,226830.44,893.8,1.49,218426.31,7508.84,226830.44,226830.44,,,2710.52,1000070908.0,,10.0,23877.64,-19203.3,2.65,4676.99,880.85
2012-03-31 00:00:00,2693.19,1093.57,43.34,17.07,25.7,215.74,699.58,106.35,50.69,39.31,1.51,588.39,141.92,446.47,340.0,COLGATE-PALMOLIVE (INDIA) LTD,13.6,421.79,0.05,694.16,1129.6,1129.6,254.42,69.38,47.12,758.68,1129.6,1129.6,87.27,217.68,309.8,135992817.0,,1.0,402.84,-10.24,-398.05,-5.45,559.13
2013-03-31 00:00:00,3163.81,1227.99,-22.2,19.58,98.56,249.81,828.07,59.04,48.17,43.7,,663.03,166.27,496.75,380.8,COLGATE-PALMOLIVE (INDIA) LTD,13.6,475.99,,817.19,1306.78,1306.78,280.66,101.96,47.12,877.04,1306.78,1306.78,81.21,185.3,428.8,135992817.0,,1.0,614.9,-47.25,-427.6,140.05,620.83
2014-03-31 00:00:00,3578.81,1428.79,26.77,22.76,121.29,212.15,1081.1,75.48,114.7,50.75,,727.96,188.09,539.87,367.2,COLGATE-PALMOLIVE (INDIA) LTD,13.6,586.28,,893.61,1493.49,1493.49,555.91,141.51,37.13,758.94,1493.49,1493.49,54.73,225.74,285.38,135992817.0,,1.0,457.38,-180.37,-422.07,-145.06,686.25
2015-03-31 00:00:00,3981.94,1484.07,16.35,32.68,140.01,259.52,1163.0,96.07,32.47,75.02,,780.39,221.41,558.98,326.4,COLGATE-PALMOLIVE (INDIA) LTD,13.6,756.72,,931.57,1701.89,1701.89,781.58,141.18,37.13,742.0,1701.89,1701.89,69.64,252.23,254.45,135992817.0,,1.0,638.15,-271.63,-384.79,-18.27,1007.15
2016-03-31 00:00:00,3868.19,1480.51,4.25,37.84,154.29,263.29,904.71,92.28,7.17,111.41,,835.28,254.11,581.17,272.0,COLGATE-PALMOLIVE (INDIA) LTD,27.2,1003.84,,971.85,2002.89,2002.89,1008.14,78.37,31.16,885.22,2002.89,2002.89,101.54,291.53,288.66,271985634.0,135992817.0,1.0,688.73,-236.61,-391.45,60.67,830.85
2017-03-31 00:00:00,3981.82,1470.75,-5.58,44.04,167.06,289.37,950.47,111.0,41.12,133.24,,851.43,274.0,577.43,272.0,COLGATE-PALMOLIVE (INDIA) LTD,27.2,1246.6,,1036.85,2310.65,2310.65,1108.11,166.59,31.16,1004.79,2310.65,2310.65,129.9,292.55,294.3,271985634.0,,1.0,688.0,-342.1,-340.58,5.32,995.5
2018-03-31 00:00:00,4187.97,1472.05,-16.68,44.16,179.77,306.98,949.76,104.68,25.65,156.51,,983.03,309.66,673.37,652.8,COLGATE-PALMOLIVE (INDIA) LTD,27.2,1497.41,,1039.25,2563.86,2563.86,1145.91,158.58,31.16,1228.21,2563.86,2563.86,201.03,226.71,456.16,271985634.0,,1.0,693.93,-207.34,-379.77,106.83,1056.9
2019-03-31 00:00:00,4462.43,1583.06,24.48,46.45,201.48,296.96,1017.13,105.77,68.16,159.17,2.5,1142.55,366.99,775.57,625.6,COLGATE-PALMOLIVE (INDIA) LTD,27.2,1419.55,83.14,1096.59,2626.48,2626.48,1190.85,198.7,31.15,1205.78,2626.48,2626.48,209.79,248.57,399.35,271985634.0,,1.0,983.0,-95.71,-814.68,72.61,1258.15
2020-03-31 00:00:00,4525.08,1594.44,21.56,45.35,220.48,333.76,1034.09,116.84,49.24,197.94,9.62,1043.36,226.89,816.47,761.6,COLGATE-PALMOLIVE (INDIA) LTD,27.2,1566.96,101.5,908.31,2603.97,2603.97,1122.86,190.03,18.62,1272.46,2603.97,2603.97,132.56,296.92,421.27,271985634.0,,1.0,929.58,-18.66,-891.1,19.82,1252.7
